customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
1212,"Gary Montgomery","2559D Knapp St","Brooklyn, NY 11235","1955-02-06","332-420-4868","America/New_York",40.58672,-73.93292
1213,"Kevin Gonzalez","109 E 115th St","Manhattan, NY 10029","1975-10-08","646-473-7705","America/New_York",40.79477,-73.94367
1214,"Dennis Stewart","4199B Hylan Blvd","Staten Island, NY 10308","1985-07-26","607-602-4902","America/New_York",40.54549,-74.14046
1215,"Micheal Hebert","2765A Cortelyou Rd","Brooklyn, NY 11226","1960-03-29","585-990-2467","America/New_York",40.64288,-73.95680
1216,"Bruce Shepherd","721 SE Main Dr","Austin, TX 78704","1937-04-13","806-587-1532","America/Chicago",30.30050,-97.75220
1217,"Ryan Perez","1361A St Nicholas Ave","Manhattan, NY 10033","1943-04-06","914-935-1464","America/New_York",40.84955,-73.93403
1218,"Paul Martinez IV","2849 N Park Dr","Los Angeles, CA 91343","1979-01-26","714-505-2101","America/Los_Angeles",34.11410,-118.40680
1219,"William Foster","34-7 89th St","Jackson Heights, NY 11372","1954-01-25","845-960-8828","America/New_York",40.74972,-73.87863
1220,"Jessica Trevino","67-31 51st Rd","Woodside, NY 11377","1986-10-28","212-208-0548","America/New_York",40.73498,-73.89742
1221,"Angela Freeman","167 Locust Ave","Bronx, NY 10454","1957-09-07","914-759-1690","America/New_York",40.79845,-73.90720
1222,"William Hooper","3710 2nd Way E","Evans, GA 30809","1988-09-05","229-528-3326","America/New_York",33.56190,-82.13510
1223,"John Romero","655 59th St","Brooklyn, NY 11220","1989-07-10","518-518-6255","America/New_York",40.64045,-74.00890
1224,"Rachael Mahoney","203A 5th St","Brooklyn, NY 11215","1964-09-21","516-623-6644","America/New_York",40.66725,-73.97806
1225,"Melissa Gray","1044B Castle Hill Ave","Bronx, NY 10472","1946-06-27","585-732-7166","America/New_York",40.82864,-73.85044
1226,"Jeffrey Mora","2030 W Park Ln","Sacramento, CA 95821","1965-02-11","925-959-9981","America/Los_Angeles",38.56770,-121.46850
1227,"Jonathan Ford","99-60 Francis Lewis Blvd","Hollis, NY 11423","1982-07-30","516-731-4447","America/New_York",40.72170,-73.75917
1228,"Andrew Simon","253 S Main Pl","West Haven, UT 84401","1983-05-04","385-378-9116","America/Denver",41.20830,-112.05410
1229,"Dale Nunez","118-33 232nd St","Cambria Heights, NY 11411","2000-10-01","315-757-8293","America/New_York",40.68706,-73.72847
1230,"Dana Burke","1003B Southern Blvd","Bronx, NY 10459","1968-06-20","838-962-3197","America/New_York",40.83156,-73.89229
1231,"Charles Wells","155 Rear Spring St","Manhattan, NY 10012","1997-09-01","914-415-4374","America/New_York",40.72538,-73.99521
1232,"Glenn Wolfe","437B Pulaski St","Brooklyn, NY 11221","1969-04-02","716-622-1529","America/New_York",40.69415,-73.93365
1233,"George Brown","1442½ Richmond Rd","Staten Island, NY 10304","1953-11-08","607-337-8475","America/New_York",40.59039,-74.11415
1234,"Justin Thompson","175-31 Sunbury Rd","Jamaica, NY 11434","1973-10-13","631-792-6265","America/New_York",40.68478,-73.76684
1235,"Jack Kaufman","65 Rear Spring St","Manhattan, NY 10012","1961-09-27","914-504-5090","America/New_York",40.72432,-74.00109
1236,"Maria Cunningham","106-9 67th Dr","Forest Hills, NY 11375","1986-11-15","838-998-4340","America/New_York",40.72552,-73.84271
1237,"Gregory Mccall","454 Delancey Pl","Bronx, NY 10462","2000-01-14","516-543-2142","America/New_York",40.84686,-73.86059
1238,"Jessica May","159-19 118th Ave","Jamaica, NY 11434","2000-07-01","516-970-9067","America/New_York",40.68462,-73.78354
1239,"David Reed","3027 NE 9th Ave","Augusta, GA 30905","1949-11-02","943-241-9964","America/New_York",33.36450,-82.07080
1240,"Nicole Petersen","1411 E 16th St","Brooklyn, NY 11230","1962-06-26","516-369-0105","America/New_York",40.61949,-73.96139
1241,"Jill Jennifer Krause","112-15 Queens Blvd","Forest Hills, NY 11375","1959-12-01","332-812-0247","America/New_York",40.72652,-73.84314
1242,"Elizabeth Moran","273 Vanderbilt Ave","Brooklyn, NY 11205","1968-12-23","315-533-6790","America/New_York",40.69662,-73.96972
1243,"Megan Martinez","467A Union St","Brooklyn, NY 11231","1981-05-17","838-853-7609","America/New_York",40.68365,-73.99870
1244,"Amanda Montgomery","3184 7th Dr","Sarasota, FL 34234","1971-12-28","727-269-1978","America/New_York",27.33870,-82.54320
1245,"Stephanie Skinner","3320A Flatbush Ave","Brooklyn, NY 11234","1986-10-26","631-497-0333","America/New_York",40.60246,-73.93038
1246,"Ashley Steele","41-28 40th St","Sunnyside, NY 11104","1991-08-31","838-787-5223","America/New_York",40.74056,-73.92535
1247,"Curtis Morton","4741 Park Way E","Kemp Mill, MD 20901","1960-04-24","410-779-6050","America/New_York",39.04120,-77.02150
1248,"David Barrett","1492 NW 10th Way","New Orleans, LA 70117","1954-11-12","985-528-4077","America/Chicago",30.06870,-89.92880
1249,"Daniel Johnson","322 Park Ln","Livermore, CA 94551","1972-08-08","747-241-0502","America/Los_Angeles",37.68680,-121.76070
1250,"Kyle Long","1252B Clay Ave","Bronx, NY 10456","1959-05-29","716-308-0521","America/New_York",40.83710,-73.91177
1251,"Jodi Chaney","538 Van Nest Ave","Bronx, NY 10460","1989-01-01","716-498-9413","America/New_York",40.83935,-73.86846
1252,"Melinda Williams","1615 W 8th Ln","Alexandria, VA 22311","1949-06-25","540-457-3137","America/New_York",38.81850,-77.08610
1253,"Ricky Gutierrez","2881A Schurz Ave","Bronx, NY 10465","1968-07-14","631-295-2934","America/New_York",40.81222,-73.82204
1254,"Robert Rivera Jr.","3880½ Broadway","Manhattan, NY 10032","1996-09-29","315-588-3514","America/New_York",40.84406,-73.94228
1255,"Sergio Morales","17 Jackson Pl","Brooklyn, NY 11215","1964-01-16","585-457-5486","America/New_York",40.66277,-73.98629
1256,"Gabriel Edwards","2126A Gleason Ave","Bronx, NY 10462","1969-09-23","838-348-3970","America/New_York",40.83155,-73.84426
1257,"Peter Strong","1216 NE Park Ave","Dallas, TX 75234","2001-05-10","682-755-0167","America/Chicago",32.79350,-96.76670
1258,"Matthew Brown","3551 E Park Way","Modesto, CA 95356","1966-03-19","747-540-7409","America/Los_Angeles",37.63750,-121.00280
1259,"David Herrera","110-46 Guy R Brewer Blvd","Jamaica, NY 11433","1969-01-04","315-405-2157","America/New_York",40.70085,-73.79690
1260,"Cynthia Kennedy","2688 Mesquite Dr E","Chandler, AZ 85286","1961-03-25","928-837-3858","America/Phoenix",33.28250,-111.85140
1261,"Michelle Dunn","107-40 Francis Lewis Blvd","Saint Albans, NY 11412","1973-07-22","914-619-5579","America/New_York",40.69421,-73.74684
1262,"Melissa Myers","1376 NW Park Way","New York, NY 11236","1972-12-25","607-852-1301","America/New_York",40.69430,-73.92490
1263,"Monica Davis","6 W 88th St","Manhattan, NY 10024","1981-11-14","516-383-1575","America/New_York",40.78967,-73.97559
1264,"Justin Perez","402-1 Willow Rd E","Staten Island, NY 10314","1988-08-04","585-300-8492","America/New_York",40.61668,-74.15085
1265,"Gina Martinez","155-22 Laburnum Ave","Flushing, NY 11355","1983-12-23","646-267-0571","America/New_York",40.74979,-73.81712
1266,"Alexis Wilson","9½ Bushwick Ave","Brooklyn, NY 11211","1974-07-16","516-341-5165","America/New_York",40.71218,-73.94185
1267,"Jason Watson","99-56 204th St","Hollis, NY 11423","1947-12-27","631-402-9887","America/New_York",40.71626,-73.75950
1268,"Martha Jones","1628 W 3rd St","Phoenix, AZ 85054","1956-12-03","928-931-5827","America/Phoenix",33.57220,-112.08920
1269,"Paul Boyd","61 Kent St","Brooklyn, NY 11222","2001-03-28","516-569-5388","America/New_York",40.73108,-73.95281
1270,"Melinda Williamson","1780 Quail Ln SW","Mesa, AZ 85209","1956-06-05","602-823-1551","America/Phoenix",33.40150,-111.71780
1271,"Amanda Baird","4355 Park Dr","Oceanside, CA 92056","1944-01-27","831-370-9387","America/Los_Angeles",33.22470,-117.30830
1272,"Carrie Hogan","113 W 33rd St","Manhattan, NY 10001","1992-04-21","585-611-6787","America/New_York",40.75285,-73.99007
1273,"Edward Lowe II","4711 NW Park St","Pleasanton, CA 94566","1987-01-26","279-496-7438","America/Los_Angeles",37.66630,-121.88050
1274,"Laurie Crystal Rogers","536 Chauncey St","Brooklyn, NY 11233","1944-03-28","914-898-1957","America/New_York",40.68207,-73.92045
1275,"Steven Welch","89-57 89th St","Woodhaven, NY 11421","1964-09-10","716-749-2012","America/New_York",40.68801,-73.85350
1276,"Lisa Wagner","2305A Gleason Ave","Bronx, NY 10462","1994-11-03","716-540-5240","America/New_York",40.83172,-73.84333
1277,"Patricia Turner","422A Pulaski St","Brooklyn, NY 11221","1959-12-09","516-700-5964","America/New_York",40.69421,-73.93341
1278,"Kathleen Gay","100 4th Ave","Manhattan, NY 10003","1960-05-03","516-998-8315","America/New_York",40.73267,-73.99022
1279,"Christina Mack","63 Hill St","Brooklyn, NY 11208","1985-03-07","838-956-5329","America/New_York",40.67918,-73.87048
1280,"Taylor Johnson","487 Park Ave","Elk River, MN 55330","1998-10-03","612-273-4489","America/Chicago",45.33140,-93.56700
1281,"Rhonda Figueroa","3254 E Walnut Rd","St. Louis, MO 63103","1966-04-27","314-587-7001","America/Chicago",38.63590,-90.24510
1282,"Tammy Kemp","1505A Coney Island Ave","Brooklyn, NY 11230","1987-08-14","838-725-7341","America/New_York",40.62841,-73.96399
1283,"Jennifer Harris","3063 Park Way","Green Bay, WI 54304","1998-10-21","715-331-4363","America/Chicago",44.51480,-87.98950
1284,"Maria Owens","333 Newman Ave","Bronx, NY 10473","1968-06-08","680-556-0403","America/New_York",40.80946,-73.85534
1285,"Christina Juarez","666½ Lorimer St","Brooklyn, NY 11211","1951-07-03","680-982-8910","America/New_York",40.71517,-73.94915
1286,"Scott Clark Jr.","6607 Duryea Ct","Brooklyn, NY 11219","1982-04-04","838-498-2723","America/New_York",40.62180,-73.99653
1287,"Jill Chandler","1296A Ave Y","Brooklyn, NY 11235","1973-05-24","631-468-5100","America/New_York",40.59071,-73.94052
1288,"Alicia Dorsey","72-56 62nd St","Ridgewood, NY 11385","1945-08-19","315-675-9930","America/New_York",40.69663,-73.89252
1289,"Paula Butler","2371 Boynton Pl","Brooklyn, NY 11223","1993-07-28","332-273-0904","America/New_York",40.59065,-73.97616
1290,"Megan Solomon","26-20 83rd St","East Elmhurst, NY 11370","1992-07-04","914-696-2252","America/New_York",40.76112,-73.88470
1291,"Daniel Valdez","84-52 Lefferts Blvd","Kew Gardens, NY 11415","1977-12-21","315-722-3701","America/New_York",40.70550,-73.82791
1292,"Christopher Tucker Jr.","182 E Park Way","Temecula, CA 92590","1942-07-31","820-615-1135","America/Los_Angeles",33.49280,-117.13150
1293,"Allison Holt","758 E 77th St","Brooklyn, NY 11236","1959-05-12","929-215-1506","America/New_York",40.63404,-73.91775
1294,"Teresa Carr","14-42 31st St","Astoria, NY 11105","1985-12-30","838-935-2350","America/New_York",40.77281,-73.90588
1295,"Gabrielle Martinez","74-39 64th St","Ridgewood, NY 11385","1992-10-07","315-847-8110","America/New_York",40.70625,-73.89342
1296,"Walter Odonnell","2765A Decatur Ave","Bronx, NY 10458","1994-01-15","680-968-2667","America/New_York",40.86247,-73.88332
1297,"Kimberly Wells","3057 2nd Way","Bristol, TN 37620","1966-06-03","731-393-9152","America/New_York",36.55720,-82.21540
1298,"Jacqueline Patel","3657 NE 13th Rd","Houston, TX 77004","1969-09-07","430-877-4645","America/Chicago",29.78600,-95.38850
1299,"Cynthia Ballard","2553 W 2nd St","Brooklyn, NY 11223","1974-10-27","607-394-7029","America/New_York",40.60309,-73.97088
1300,"Gary Hunt","2219B Jerome Ave","Bronx, NY 10453","1965-03-08","838-331-9061","America/New_York",40.84816,-73.90557
1301,"Maria Richardson","371 E Tremont Ave","Bronx, NY 10457","1965-07-10","716-875-9657","America/New_York",40.84803,-73.89250
1302,"Walter Hill","539 12th Rd NW","Holland, MI 49423","1989-08-27","586-446-3896","America/Detroit",42.76770,-86.09840
1303,"Gary Robles","2090 W 1st St","Brooklyn, NY 11223","1974-02-05","845-411-9716","America/New_York",40.59976,-73.97116
1304,"William Duran","3731 Park Way","Omaha, NE 68132","1974-06-04","308-371-0273","America/Chicago",41.26270,-96.05290
1305,"Donald Barber","688A Lafayette Ave","Brooklyn, NY 11216","1999-06-04","516-267-0539","America/New_York",40.69015,-73.94728
1306,"Stephanie Cox","2051 4th Rd","Goldsboro, NC 27534","1967-06-13","704-597-7514","America/New_York",35.37780,-77.97170
1307,"Ashley Coleman","1541A W 11th St","Brooklyn, NY 11204","1978-06-29","332-977-3184","America/New_York",40.60867,-73.98434
1308,"Melissa Waller","2616 S Park Way","Pasadena, CA 91125","1945-01-19","805-458-1585","America/Los_Angeles",34.15970,-118.13900
1309,"Ethan Hawkins","67A E 7th St","Manhattan, NY 10003","1955-10-01","315-696-8162","America/New_York",40.72730,-73.98676
1310,"Scott Reid","610 Truxton St","Bronx, NY 10474","1984-12-27","347-274-3754","America/New_York",40.81024,-73.89258
1311,"Andre Nelson","25-25 14th Pl","Astoria, NY 11102","1988-02-22","838-767-1361","America/New_York",40.77456,-73.92691
1312,"Judy Page","974 E 149th St","Bronx, NY 10455","1973-05-16","516-779-4396","America/New_York",40.81625,-73.90358
1313,"Timothy Ramirez Jr.","814 E 78th St","Brooklyn, NY 11236","1999-03-20","838-694-4648","America/New_York",40.63270,-73.91668
1314,"Daniel Dixon","1001 38th St","Brooklyn, NY 11219","1973-07-19","516-639-5575","America/New_York",40.64412,-73.99140
1315,"Antonio Reynolds IV","4046 N Park Dr","New York, NY 10028","1957-02-11","516-451-9444","America/New_York",40.69430,-73.92490
1316,"Sam Campbell Jr.","1128 E Park Ave","Manhattan, NY 10007","1987-04-19","680-610-0277","America/New_York",40.78340,-73.96620
1317,"Matthew Munoz","4140 W Park Way","Chicago, IL 60605","1969-09-24","447-908-4281","America/Chicago",41.83750,-87.68660
1318,"Jennifer Martinez","395C E Tremont Ave","Bronx, NY 10457","1994-06-06","680-912-4081","America/New_York",40.84740,-73.89323
1319,"Amanda Cardenas","4126A 16th Ave","Brooklyn, NY 11219","1985-05-17","315-412-8002","America/New_York",40.63108,-73.99129
1320,"James Roberts","856 Lorimer St","Brooklyn, NY 11222","1980-11-13","716-222-7709","America/New_York",40.72132,-73.95006
1321,"Haley Hudson","4765 SW Aspen St","Denver, CO 80227","1980-09-12","970-862-6200","America/Denver",39.76200,-104.87580
1322,"Michelle Adams","2890 Sampson Ave","Bronx, NY 10465","1999-02-04","315-744-3169","America/New_York",40.81900,-73.82056
1323,"Lawrence Miller Jr.","1835 86th St","Brooklyn, NY 11214","1984-12-25","631-662-8188","America/New_York",40.59924,-73.99139
1324,"Suzanne Castillo","260B W 74th St","Manhattan, NY 10023","1973-07-19","516-953-8100","America/New_York",40.77810,-73.98233
1325,"Gina Amber Braun","166 W 140th St","Manhattan, NY 10030","1962-11-26","315-860-2580","America/New_York",40.81786,-73.94207
1326,"Debbie Jessica Davila","326 Troy Ave","Brooklyn, NY 11213","1991-10-04","347-209-4572","America/New_York",40.67017,-73.93515
1327,"George Jones","2764 Heath Ave","Bronx, NY 10463","1940-11-01","716-353-6452","America/New_York",40.87598,-73.90562
1328,"Jill Bell","5½ St Marks Pl","Manhattan, NY 10003","1993-05-18","838-306-3478","America/New_York",40.72914,-73.98878
1329,"James Brown","246A Elizabeth St","Manhattan, NY 10012","1960-09-21","516-816-5059","America/New_York",40.72430,-73.99309
1330,"Kathleen Huber","2207 Linden Blvd","Brooklyn, NY 11207","1951-03-28","332-244-9457","America/New_York",40.65839,-73.89288
1331,"Joe Cross","1014C Broadway","Brooklyn, NY 11221","1964-02-13","838-900-6610","America/New_York",40.69249,-73.92557
1332,"Joseph Rich","2015 Park Rd E","Levittown, NY 11783","1997-11-30","315-867-2034","America/New_York",40.72410,-73.51250
1333,"Carol Stephens","3594 E 13th Ln","New York, NY 11231","1978-10-16","838-535-7051","America/New_York",40.69430,-73.92490
1334,"Edwin Nguyen","161-45 134th Ave","Jamaica, NY 11434","1998-06-09","838-297-6134","America/New_York",40.67580,-73.77232
1335,"Tracey Marks","114-8 Union Turnpike","Forest Hills, NY 11375","1980-01-19","516-503-6881","America/New_York",40.71124,-73.83218
1336,"Natalie Harvey","3785 Park Ln","New York, NY 11228","1967-03-21","516-743-5229","America/New_York",40.69430,-73.92490
1337,"Denise Washington","209-19 141st Ave","Springfield Gardens, NY 11413","1990-07-20","838-359-6461","America/New_York",40.66968,-73.75865
1338,"Carolyn Miller","4053 N Park Dr","New York, NY 11419","1946-10-04","516-682-4737","America/New_York",40.69430,-73.92490
1339,"Bradley Reeves","143½ E 89th St","Manhattan, NY 10128","1987-08-31","631-806-9609","America/New_York",40.77933,-73.94830
1340,"Zachary Barr","666 Jerome St","Brooklyn, NY 11207","1999-12-09","516-220-2050","America/New_York",40.65744,-73.88249
1341,"Lisa Huber","116-21 109th Ave","South Richmond Hill, NY 11419","1968-06-04","585-760-3706","America/New_York",40.68632,-73.82339
1342,"Kimberly Haynes","2304 Park Ln","New York, NY 10458","1990-03-24","838-989-9175","America/New_York",40.69430,-73.92490
1343,"Kendra Waller","1287 Beaver Pl","Brooklyn, NY 11213","1962-10-08","838-498-0912","America/New_York",40.67446,-73.92598
1344,"Christopher Miller","110-64 Inwood St","Jamaica, NY 11435","1982-03-30","838-879-0134","America/New_York",40.69044,-73.80400
1345,"John Marsh","24 Jefferson Ave","Brooklyn, NY 11238","1990-05-18","914-310-9072","America/New_York",40.68266,-73.95655
1346,"Logan Green","96-65 38th Ave","Corona, NY 11368","1953-11-17","516-454-7522","America/New_York",40.75028,-73.86594
1347,"Robert Cherry","242 Hinsdale St","Brooklyn, NY 11207","1997-12-02","680-577-4991","America/New_York",40.66425,-73.89613
1348,"Bryan Macias","706 E 156th St","Bronx, NY 10456","1939-01-20","716-360-2274","America/New_York",40.81899,-73.90765
1349,"Trevor Graves","308 S Park Dr","New York, NY 11434","1981-04-03","680-690-2438","America/New_York",40.69430,-73.92490
1350,"Christopher Baker","466 64th St","Brooklyn, NY 11220","1946-03-11","212-481-2602","America/New_York",40.63939,-74.01519
1351,"Anna Osborne","11 Rear Devoe St","Brooklyn, NY 11211","1963-05-19","838-286-1139","America/New_York",40.71352,-73.93600
1352,"Angela Thompson","2544C Valentine Ave","Bronx, NY 10458","1963-12-21","516-308-2493","America/New_York",40.85731,-73.89404
1353,"Seth Brown","4848 Park St E","McMinnville, OR 97128","1990-01-14","458-464-0244","America/Los_Angeles",45.21100,-123.19180
1354,"Tiffany Campbell","2953B Middletown Rd","Bronx, NY 10461","1953-05-11","914-267-3688","America/New_York",40.84326,-73.82894
