customerid,name,address,citystatezip,birthdate,phone,timezone,lat,long
1211,"Breanna Mejia","9750-37 Flatlands 10th St","Brooklyn, NY 11236","1960-11-20","315-262-2584","America/New_York",40.63832,-73.88304
1212,"Theresa Diaz","388 E 154th St","Bronx, NY 10455","1990-06-18","347-321-7969","America/New_York",40.81979,-73.91771
1213,"Cheryl Clark","525 1st Ave S","Washington, DC 20220","1959-01-09","771-335-7892","America/New_York",38.90470,-77.01630
1214,"Joseph Brooks","307 E 242nd St","Bronx, NY 10470","1956-11-24","585-677-1207","America/New_York",40.90623,-73.86720
1215,"Kelly Hughes","4157A Surf Ave","Brooklyn, NY 11224","1961-11-08","585-715-2515","America/New_York",40.57567,-74.00188
1216,"Christopher Evans","270 Hart St","Brooklyn, NY 11206","1958-12-01","516-742-5026","America/New_York",40.69484,-73.94635
1217,"Joseph Hunt","702A E 138th St","Bronx, NY 10454","1979-06-02","516-628-5083","America/New_York",40.80674,-73.92309
1218,"Kimberly Bowman","142 W 12th St","Manhattan, NY 10011","1972-07-11","315-497-9348","America/New_York",40.73489,-73.99689
1219,"Alexis Lewis","340 Beach 89th St","Far Rockaway, NY 11693","1970-10-30","631-939-5876","America/New_York",40.58841,-73.81444
1220,"Jason Rodriguez","50 Orient Ave","Brooklyn, NY 11211","1999-07-24","838-951-7296","America/New_York",40.71515,-73.94047
1221,"Michael Carson II","3772 2nd Dr SW","San Jose, CA 95131","1962-02-18","424-729-6818","America/Los_Angeles",37.30120,-121.84800
1222,"Timothy Anderson Jr.","1055A Rogers Ave","Brooklyn, NY 11226","1995-11-08","680-297-4706","America/New_York",40.65125,-73.95314
1223,"Joseph Cox","95 Lake Pl","Brooklyn, NY 11223","2000-06-02","516-678-5516","America/New_York",40.59491,-73.97948
1224,"Karla Anderson","1675 90th Rd NE","Coral Gables, FL 33134","1988-08-14","656-586-8060","America/New_York",25.70370,-80.27150
1225,"Joyce Tran","970B Columbus Ave","Manhattan, NY 10025","1997-11-07","516-870-3750","America/New_York",40.79482,-73.96815
1226,"Dustin Villa","4504 S 4th St","Yulee, FL 32097","1991-11-10","561-708-9925","America/New_York",30.63500,-81.56780
1227,"Denise Andrews","30A Sterling Pl","Brooklyn, NY 11217","1981-06-18","646-516-2870","America/New_York",40.67723,-73.97337
1228,"Lindsay Sutton","67 Midwood St","Brooklyn, NY 11225","1985-09-03","917-384-2788","America/New_York",40.66015,-73.94927
1229,"William Hudson","2330 W 2nd St","Brooklyn, NY 11223","1994-01-05","516-483-2630","America/New_York",40.60129,-73.97223
1230,"Kayla Cruz","235I Convent Ave","Manhattan, NY 10031","1957-03-30","718-775-1833","America/New_York",40.82086,-73.95135
1231,"Ernest Patterson","638 SW Dogwood Way","Thompson's Station, TN 37179","1980-10-21","423-565-0662","America/Chicago",35.81060,-86.90030
1232,"Mark Adams","212 Ten Eyck Walk","Brooklyn, NY 11206","1985-10-11","315-464-8025","America/New_York",40.71004,-73.94670
1233,"Grant Obrien","3758 Aspen Dr N","Colorado Springs, CO 80909","1995-04-03","970-637-8674","America/Denver",38.86740,-104.76050
1234,"Charles Gomez","69-42 Olcott St","Forest Hills, NY 11375","1981-08-01","914-727-2421","America/New_York",40.71168,-73.85529
1235,"Melissa Conway","1162 Pecan Way","Dallas, TX 75270","1967-03-17","361-881-8581","America/Chicago",32.79350,-96.76670
1236,"Marissa Perez","76A Orange Ave","Staten Island, NY 10302","1943-07-25","914-429-5070","America/New_York",40.62829,-74.14037
1237,"Chelsea Arnold","2289 W 2nd St","Brooklyn, NY 11223","1948-11-07","315-523-1988","America/New_York",40.59703,-73.97427
1238,"Lawrence Griffin","207-32 34th Ave","Bayside, NY 11361","1954-07-07","838-983-6013","America/New_York",40.77094,-73.76958
1239,"Mark Cooper","138-2 76th Ave","Flushing, NY 11367","1984-07-22","845-725-6008","America/New_York",40.72262,-73.82128
1240,"Kaylee Murphy","4031 Pine Pl E","Mableton, GA 30126","1951-10-01","678-343-5706","America/New_York",33.81330,-84.56550
1241,"Jordan Ortiz","1319 E 40th St","Brooklyn, NY 11234","1978-07-12","516-784-5836","America/New_York",40.62363,-73.93424
1242,"George Smith","536A Senator St","Brooklyn, NY 11220","1962-03-01","516-694-6915","America/New_York",40.63609,-74.02755
1243,"Deborah Ayala","4955 11th Ave E","Palm Beach Gardens, FL 33412","1982-05-07","863-763-2873","America/New_York",26.84660,-80.16790
1244,"Robert Horn","762 N Maple Pl","Detroit, MI 48235","1965-07-25","989-846-1474","America/Detroit",42.38340,-83.10240
1245,"Christopher Martinez","48-17 170th Pl","Fresh Meadows, NY 11365","1972-12-31","680-234-1974","America/New_York",40.74873,-73.79695
1246,"Donna Haynes","124A W 71st St","Manhattan, NY 10023","1979-06-14","315-372-1357","America/New_York",40.77606,-73.98179
1247,"James Campbell","309 Wallabout St","Brooklyn, NY 11206","2001-05-14","631-771-3272","America/New_York",40.70068,-73.94952
1248,"Matthew Bowman","3383 Foster Ave","Brooklyn, NY 11203","1985-10-08","838-590-3235","America/New_York",40.63981,-73.94467
1249,"Chad Salinas","156-36 45th Ave","Flushing, NY 11355","1951-08-30","516-598-8986","America/New_York",40.75397,-73.81968
1250,"Robert Aguilar","70-46 Manse St","Forest Hills, NY 11375","1967-06-25","585-718-9388","America/New_York",40.71451,-73.84888
1251,"Kirk Diaz Jr.","134-76 26th Ave","Flushing, NY 11354","1974-03-24","845-703-6409","America/New_York",40.77345,-73.80606
1252,"Daniel Harris","37B Nicholas Ave","Staten Island, NY 10302","1944-02-12","716-224-2443","America/New_York",40.63528,-74.14197
1253,"Randall Collins","75 E Mount Eden Ave","Bronx, NY 10452","1980-08-10","516-507-1621","America/New_York",40.84385,-73.91419
1254,"Nicholas Thompson","373 Bay 44th St","Brooklyn, NY 11214","1976-03-19","315-749-7679","America/New_York",40.58862,-73.99349
1255,"Tammy Hill","4526 New Utrecht Ave","Brooklyn, NY 11219","2001-12-12","680-605-4309","America/New_York",40.64285,-73.99732
1256,"Justin Jones","267 Jefferson Ave","Brooklyn, NY 11216","1954-01-12","315-739-4668","America/New_York",40.68284,-73.95520
1257,"Ricardo Burgess II","617 NW Park St","Frederick, MD 21701","1962-09-19","667-729-8117","America/New_York",39.43370,-77.41410
1258,"Larry Burns","3390 SE Park Rd","Los Angeles, CA 90016","1964-10-01","341-936-9751","America/Los_Angeles",34.11410,-118.40680
1259,"Brandon Delgado","4432 N Cedar Way","Dallas, TX 75088","1969-06-14","682-695-4794","America/Chicago",32.79350,-96.76670
1260,"Paula Anderson","147A Gelston Ave","Brooklyn, NY 11209","1992-03-29","585-675-9969","America/New_York",40.61978,-74.02763
1261,"Amy Brooks","4173 N 9th St","Broken Arrow, OK 74011","1980-01-31","918-353-7003","America/Chicago",36.03800,-95.78060
1262,"Sean Johnson","92 Church Ave","Brooklyn, NY 11218","1962-11-02","914-944-3877","America/New_York",40.64621,-73.97459
1263,"Dennis Odonnell","38 8th Ave","Brooklyn, NY 11217","1971-03-12","838-688-7032","America/New_York",40.67446,-73.97171
1264,"Jenna Larson","50 Monroe St","Brooklyn, NY 11238","1955-11-04","716-778-3331","America/New_York",40.68474,-73.95824
1265,"Robert Fisher","1147 Chestnut Ave","Brooklyn, NY 11230","1968-03-30","838-737-3566","America/New_York",40.61857,-73.96101
1266,"Joshua Hensley","4181 NW 11th Rd","Pittsburgh, PA 15120","1971-10-21","582-994-8345","America/New_York",40.43970,-79.97630
1267,"Andrea Schultz","3633B Eastchester Rd","Bronx, NY 10469","1986-08-14","212-452-9446","America/New_York",40.86783,-73.84241
1268,"Anthony Zavala","89-51 54th Ave","Elmhurst, NY 11373","1964-09-09","680-488-9342","America/New_York",40.73210,-73.87177
1269,"Michele Dixon","142-35 84th Rd","Jamaica, NY 11435","1978-08-02","585-615-3630","America/New_York",40.71295,-73.81562
1270,"Shannon Barker","1122 SW Maple Way","Columbia, PA 17512","1960-03-01","717-378-1921","America/New_York",40.03470,-76.49440
1271,"Patrick Burton","588B St Lawrence Ave","Bronx, NY 10473","1966-10-19","516-497-1269","America/New_York",40.81992,-73.86427
1272,"Brooke Reese","2804 Buhre Ave","Bronx, NY 10461","1991-10-12","680-357-7391","America/New_York",40.84855,-73.83310
1273,"Hannah Perez","1090 Teller Ave","Bronx, NY 10456","1955-10-30","917-844-0660","America/New_York",40.83799,-73.90972
1274,"Anthony Vaughan Jr.","80-20 31st Ave","East Elmhurst, NY 11370","1946-10-03","585-456-9369","America/New_York",40.76012,-73.88576
1275,"David Mack","175B E Broadway","Manhattan, NY 10002","1960-09-12","838-833-7975","America/New_York",40.71380,-73.98458
1276,"Adam Pacheco","96-69 Corona Ave","Corona, NY 11368","1955-01-07","838-691-4427","America/New_York",40.74058,-73.84869
1277,"Michael Huffman","1085 Coney Island Ave","Brooklyn, NY 11230","1985-02-02","914-872-2216","America/New_York",40.61906,-73.96462
1278,"William Garcia","186 Beach 91st St","Far Rockaway, NY 11693","1965-07-21","315-296-8368","America/New_York",40.58841,-73.81567
1279,"Jennifer Farley","1742 Coleman St","Brooklyn, NY 11234","2000-05-14","716-469-6614","America/New_York",40.61122,-73.93145
1280,"Cody Combs III","1538A Bath Ave","Brooklyn, NY 11228","1960-07-20","929-317-5153","America/New_York",40.60816,-74.01088
1281,"William Bell","1399A Putnam Ave","Brooklyn, NY 11237","1957-08-14","914-470-7475","America/New_York",40.69572,-73.91153
1282,"Joseph Porter","5550 Whitty Ln","Brooklyn, NY 11203","1951-05-01","680-597-3175","America/New_York",40.64056,-73.92496
1283,"Perry Ferguson","973 Wyckoff Ave","Brooklyn, NY 11237","1964-07-01","838-381-4903","America/New_York",40.70475,-73.92051
1284,"Linda Gutierrez","277A Stephens Ave","Bronx, NY 10473","1990-05-03","914-868-3974","America/New_York",40.81094,-73.85391
1285,"Olivia Cook","4167 Lake Ln NW","Novi, MI 48375","1989-03-07","313-780-1658","America/Detroit",42.47860,-83.48930
1286,"Juan Smith","3246 Parkside Pl","Bronx, NY 10467","1977-02-28","315-773-7636","America/New_York",40.87459,-73.87444
1287,"James Fischer","367B Stuyvesant Ave","Brooklyn, NY 11233","1994-08-31","838-930-3949","America/New_York",40.68095,-73.93188
1288,"Charles Walker","14 W 183rd St","Bronx, NY 10453","1970-09-10","914-650-2806","America/New_York",40.85986,-73.90812
1289,"Kevin Stone","4515 E Apache Rd","Phoenix, AZ 85028","1963-12-01","928-870-5663","America/Phoenix",33.57220,-112.08920
1290,"Brittany Flores","33-10 68th St","Woodside, NY 11377","1997-06-20","929-964-5525","America/New_York",40.74022,-73.89846
1291,"Keith Daugherty","2703 Park Pl SE","Los Angeles, CA 91306","1985-07-05","916-999-3962","America/Los_Angeles",34.11410,-118.40680
1292,"Olivia Miller","3215B Jerome Ave","Bronx, NY 10468","1969-04-05","838-682-0087","America/New_York",40.87788,-73.88715
1293,"Kayla Tucker","22-14 42nd St","Astoria, NY 11105","1995-01-23","914-604-0787","America/New_York",40.77628,-73.89868
1294,"Paige Welch","1242 SW Dogwood Rd","Winston-Salem, NC 27127","1953-02-03","336-998-2470","America/New_York",36.10290,-80.26100
1295,"Gina Fisher","520B Bergen St","Brooklyn, NY 11217","1950-01-17","332-532-0353","America/New_York",40.68160,-73.98070
1296,"Juan Berry","476 S Park Rd","Marysville, WA 98271","1988-12-19","360-840-4294","America/Los_Angeles",48.08090,-122.15610
1297,"Aaron Simpson","1939 Vyse Ave","Bronx, NY 10460","1959-11-24","607-451-2159","America/New_York",40.84146,-73.88337
1298,"Jessica Vang","224 W Maple Dr","Philadelphia, PA 19134","1993-11-21","814-261-2873","America/New_York",40.00770,-75.13390
1299,"Bianca Day","4270 10th St N","Milwaukee, WI 53295","1950-04-23","920-229-0729","America/Chicago",43.06420,-87.96750
1300,"Aaron Newton IV","51-27 58th Ln","Woodside, NY 11377","1964-07-23","516-779-1134","America/New_York",40.73720,-73.90736
1301,"Deborah Vazquez","83-82 169th St","Jamaica, NY 11432","1988-12-16","631-847-2128","America/New_York",40.71431,-73.79444
1302,"Sean Hines","8835 21st Ave","Brooklyn, NY 11214","1958-05-28","516-940-8566","America/New_York",40.60232,-73.99909
1303,"Yvonne Grimes","2027 Coyle St","Brooklyn, NY 11229","1949-04-06","516-807-9369","America/New_York",40.60015,-73.93672
1304,"Shannon Pearson","8-3 51st Ave","Long Island City, NY 11101","1963-10-11","516-223-6803","America/New_York",40.74227,-73.94497
1305,"David Sharp III","1804 NE Park St","Poughkeepsie, NY 12601","1997-10-14","516-617-4399","America/New_York",41.69500,-73.92110
1306,"Jennifer Dixon","281 Park Dr SW","Terre du Lac, MO 63628","1949-11-28","314-420-9901","America/Chicago",37.90420,-90.61680
1307,"Miguel Hodges","205A Ovington Ave","Brooklyn, NY 11209","1972-01-16","516-207-3808","America/New_York",40.63412,-74.02794
1308,"Gregory Hoffman","673 Montgomery St","Brooklyn, NY 11213","1973-05-31","934-822-7681","America/New_York",40.66480,-73.94215
1309,"James Ruiz","142-40 95th Ave","Jamaica, NY 11435","1977-09-19","516-540-7929","America/New_York",40.69695,-73.81098
1310,"Steven Gallagher","3319 Park Ave","Chicago, IL 60638","1994-06-12","773-412-9876","America/Chicago",41.83750,-87.68660
1311,"Darlene Darlene Gutierrez","2051 SE 12th Ln","Dayton, OH 45403","1975-02-24","326-982-0162","America/New_York",39.78050,-84.20030
1312,"Eric Jones","5422A 13th Ave","Brooklyn, NY 11219","1950-06-19","315-603-6132","America/New_York",40.63352,-73.99060
1313,"Thomas Galvan III","3366 Kansas Ln","Lawrence, KS 66045","1985-07-31","620-846-9244","America/Chicago",38.95970,-95.26420
1314,"Kim Rodriguez","48-11 90th St","Elmhurst, NY 11373","1964-01-08","585-856-5719","America/New_York",40.73806,-73.87246
1315,"Lisa Miller","212-6 56th Ave","Oakland Gardens, NY 11364","1965-05-23","315-555-6482","America/New_York",40.75295,-73.77175
1316,"Karen Ellison","1558 N Apache Dr","Phoenix, AZ 85018","1965-05-24","480-208-5139","America/Phoenix",33.57220,-112.08920
1317,"William Stewart","1866 E 28th St","Brooklyn, NY 11229","1974-07-05","516-998-3808","America/New_York",40.60132,-73.94633
1318,"Claudia Thompson","319 Rodney St","Brooklyn, NY 11211","1958-09-01","516-733-3184","America/New_York",40.70872,-73.95757
1319,"Gregory Stephens","590 Park Dr SW","Arapahoe, WY 82501","1980-01-15","307-404-5862","America/Denver",42.99110,-108.45620
1320,"Heather Davis","4-89 48th Ave","Long Island City, NY 11109","1971-11-15","914-291-9096","America/New_York",40.74453,-73.95687
1321,"Vanessa Sandra Jones","299B E 2nd St","Brooklyn, NY 11218","1984-10-10","646-609-1926","America/New_York",40.64327,-73.97777
1322,"Molly Greene","811 E 77th St","Brooklyn, NY 11236","1954-06-18","585-450-5354","America/New_York",40.63297,-73.91602
1323,"Beth Williams","4866 SE 2nd Ln","Las Vegas, NV 89145","1967-07-28","775-405-2442","America/Los_Angeles",36.23330,-115.26540
1324,"Jason Pearson","139-26 34th Rd","Flushing, NY 11354","1982-10-12","315-399-8302","America/New_York",40.76623,-73.82866
1325,"Kathleen Arnold","754 Tysens Ln","Staten Island, NY 10306","1970-06-16","838-459-1099","America/New_York",40.56604,-74.12053
1326,"Sharon Garner","4136 16th Ave","Brooklyn, NY 11219","1979-12-30","838-932-7224","America/New_York",40.63492,-73.98403
1327,"Terri Rodriguez","2316 Park Dr S","Boston, MA 02163","1986-09-27","774-344-7030","America/New_York",42.31880,-71.08520
1328,"Luis Brown","44-21 216th St","Bayside, NY 11361","1936-11-09","332-524-4184","America/New_York",40.76653,-73.76605
1329,"Christina Christina Kelley","3014A Cruger Ave","Bronx, NY 10467","1991-02-18","838-225-5640","America/New_York",40.86718,-73.86649
1330,"Shaun Smith Jr.","113 Rear E 109th St","Manhattan, NY 10029","1977-09-29","585-970-7297","America/New_York",40.79556,-73.94174
1331,"Julie Gibson","1213 Park Rd","Houston, TX 77085","1966-06-14","254-571-3808","America/Chicago",29.78600,-95.38850
1332,"Kathleen Carrillo","27A W 131st St","Manhattan, NY 10037","1967-03-01","315-905-1460","America/New_York",40.81039,-73.94184
1333,"Shawn Bishop","3640 13th Rd S","Kingston, NY 12401","1983-01-23","516-476-1039","America/New_York",41.92950,-73.99680
1334,"David Mosley Jr.","801 Hemlock St","Brooklyn, NY 11208","1986-07-11","315-881-5774","America/New_York",40.66461,-73.87068
1335,"Dawn Rogers","204 E 3rd St","Brooklyn, NY 11218","1994-05-11","838-551-2784","America/New_York",40.63955,-73.97659
1336,"David Davis","2962 SW Park St","Lakewood, WA 98498","1974-05-28","360-349-6117","America/Los_Angeles",47.16280,-122.52990
1337,"Johnny Wilson","73-59 Grand Ave","Maspeth, NY 11378","1972-04-10","631-523-5620","America/New_York",40.72089,-73.90468
1338,"Marie Clark","2584 Broadway","Manhattan, NY 10025","1975-10-11","315-668-1532","America/New_York",40.80311,-73.97139
1339,"Jennifer Chen","1082 E 16th St","Brooklyn, NY 11230","1957-03-22","680-744-1315","America/New_York",40.61338,-73.95784
1340,"Gabrielle Shepherd","133½ E 50th St","Manhattan, NY 10022","1978-05-10","518-525-9783","America/New_York",40.75321,-73.97181
1341,"Margaret Jillian Carroll","2579S Holland Ave","Bronx, NY 10467","1957-10-31","585-951-8034","America/New_York",40.87784,-73.86378
1342,"Christine Kelly Anderson","81-7 188th St","Jamaica, NY 11432","1970-05-03","315-841-6432","America/New_York",40.72165,-73.77871
1343,"Stephanie Schneider","120 Bleecker St","Brooklyn, NY 11221","1984-02-26","838-780-4290","America/New_York",40.69514,-73.92209
1344,"Richard West","1059 Virginia Ave","Bronx, NY 10472","1986-08-07","838-435-1790","America/New_York",40.83046,-73.86044
1345,"Andrew Cooley","41-67 Gleane St","Elmhurst, NY 11373","1953-03-26","914-468-5996","America/New_York",40.74501,-73.87452
1346,"Debra Thompson","993 E New York Ave","Brooklyn, NY 11213","1968-09-29","315-221-7515","America/New_York",40.66393,-73.93048
1347,"Gregory Olson","1835 Caton Ave","Brooklyn, NY 11226","1971-12-05","838-396-3016","America/New_York",40.65262,-73.96164
1348,"Megan Mendoza","146-13 24th Ave","Whitestone, NY 11357","1987-03-01","914-334-9770","America/New_York",40.77569,-73.79284
1349,"Joshua Myers","46 Courtney Loop","Staten Island, NY 10305","1991-11-20","315-855-3101","America/New_York",40.61247,-74.06310
1350,"Paula Chen","1958A Broadway","Brooklyn, NY 11233","1982-09-24","516-819-1956","America/New_York",40.68143,-73.90901
1351,"Joy Higgins","670 Liberty Ave","Staten Island, NY 10305","1955-12-04","516-687-0775","America/New_York",40.58361,-74.08674
1352,"Anna Moody","1211 Harrod Ave","Bronx, NY 10472","1996-09-10","585-304-2369","America/New_York",40.83147,-73.87463
1353,"Michael Stephens","170 Aspen Dr","Denver, CO 80223","1985-09-18","719-288-7692","America/Denver",39.76200,-104.87580
1354,"Tara Lynch","152 SW Maple Dr","Harrisburg, PA 17102","1945-04-03","878-455-1678","America/New_York",40.27520,-76.88430
